benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
hellaswag,joint,elastic_net,11,train,3760,,,,,0.21224479097872972,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,11,val,410,,,,,0.21224479097872972,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,19,test,464,,,,,0.21166233299300075,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,19,train,3760,,,,,0.21166233299300075,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,19,val,410,,,,,0.21166233299300075,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,gam,7,test,464,,,,,0.4655391670530662,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,7,train,3760,,,,,0.4655391670530662,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,7,val,410,,,,,0.4655391670530662,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,11,test,464,,,,,0.467359000002034,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,11,train,3760,,,,,0.467359000002034,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,11,val,410,,,,,0.467359000002034,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,19,test,464,,,,,0.47194162500090897,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,19,train,3760,,,,,0.47194162500090897,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,19,val,410,,,,,0.47194162500090897,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,elastic_net,7,test,464,,,,,0.09589858306571841,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,7,train,4281,,,,,0.09589858306571841,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,7,val,476,,,,,0.09589858306571841,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,11,test,464,,,,,0.09490408306010067,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,11,train,4281,,,,,0.09490408306010067,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,11,val,476,,,,,0.09490408306010067,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,19,test,464,,,,,0.09865604201331735,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,19,train,4281,,,,,0.09865604201331735,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
