benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
arc,marginal,xgboost,19,test,464,1.1095358034855534,0.784217156506524,0.9971347941945078,0.9961117370322254,0.18177008302882314,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
arc,marginal,xgboost,19,train,4281,0.9905010496445255,0.712012150323669,0.9982604802169461,0.9973036821742222,0.18177008302882314,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
arc,marginal,xgboost,19,val,476,1.0080546162347042,0.7330143915361857,0.9982434319976778,0.9968546805223854,0.18177008302882314,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,joint,elastic_net,7,test,464,,,,,1.0181274160277098,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,7,train,3751,,,,,1.0181274160277098,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,7,val,419,,,,,1.0181274160277098,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,11,test,464,,,,,1.0309852909995243,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,11,train,3751,,,,,1.0309852909995243,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,11,val,419,,,,,1.0309852909995243,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,19,test,464,,,,,1.0386209579883143,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,19,train,3751,,,,,1.0386209579883143,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,elastic_net,19,val,419,,,,,1.0386209579883143,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,joint,gam,7,test,464,,,,,0.47692512499634176,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,joint,gam,7,train,3751,,,,,0.47692512499634176,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,joint,gam,7,val,419,,,,,0.47692512499634176,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,joint,gam,11,test,464,,,,,0.47165920806583017,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
gsm8k,joint,gam,11,train,3751,,,,,0.47165920806583017,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
gsm8k,joint,gam,11,val,419,,,,,0.47165920806583017,False,,"{""best_lam"": 1.0, ""cv_folds"": 5}"
gsm8k,joint,gam,19,test,464,,,,,0.4732252500252798,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,joint,gam,19,train,3751,,,,,0.4732252500252798,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,joint,gam,19,val,419,,,,,0.4732252500252798,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,joint,xgboost,7,test,464,,,,,0.3410485830390826,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,joint,xgboost,7,train,3751,,,,,0.3410485830390826,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,joint,xgboost,7,val,419,,,,,0.3410485830390826,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,joint,xgboost,11,test,464,,,,,0.3484169580042362,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,joint,xgboost,11,train,3751,,,,,0.3484169580042362,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,joint,xgboost,11,val,419,,,,,0.3484169580042362,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,joint,xgboost,19,test,464,,,,,0.34069770795758814,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,joint,xgboost,19,train,3751,,,,,0.34069770795758814,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,joint,xgboost,19,val,419,,,,,0.34069770795758814,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,marginal,elastic_net,7,test,464,,,,,0.28427283302880824,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,7,train,5043,,,,,0.28427283302880824,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,7,val,561,,,,,0.28427283302880824,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,11,test,464,,,,,0.28730133292265236,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,11,train,5043,,,,,0.28730133292265236,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,11,val,561,,,,,0.28730133292265236,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,19,test,464,,,,,0.28881120902951807,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,19,train,5043,,,,,0.28881120902951807,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,elastic_net,19,val,561,,,,,0.28881120902951807,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
gsm8k,marginal,gam,7,test,464,,,,,0.18730800005141646,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,7,train,5043,,,,,0.18730800005141646,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,7,val,561,,,,,0.18730800005141646,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,11,test,464,,,,,0.18564895796589553,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,11,train,5043,,,,,0.18564895796589553,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,11,val,561,,,,,0.18564895796589553,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,19,test,464,,,,,0.18396366701927036,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,19,train,5043,,,,,0.18396366701927036,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,gam,19,val,561,,,,,0.18396366701927036,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
gsm8k,marginal,xgboost,7,test,464,,,,,0.20565000001806766,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,marginal,xgboost,7,train,5043,,,,,0.20565000001806766,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,marginal,xgboost,7,val,561,,,,,0.20565000001806766,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,marginal,xgboost,11,test,464,,,,,0.20605783292558044,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,marginal,xgboost,11,train,5043,,,,,0.20605783292558044,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,marginal,xgboost,11,val,561,,,,,0.20605783292558044,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
gsm8k,marginal,xgboost,19,test,464,,,,,0.19842050003353506,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,marginal,xgboost,19,train,5043,,,,,0.19842050003353506,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
gsm8k,marginal,xgboost,19,val,561,,,,,0.19842050003353506,False,,"{""cv_folds"": 5, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 80}"
hellaswag,joint,elastic_net,7,test,464,,,,,0.21775262500159442,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,7,train,3760,,,,,0.21775262500159442,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,7,val,410,,,,,0.21775262500159442,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,11,test,464,,,,,0.21683516597840935,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,11,train,3760,,,,,0.21683516597840935,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,11,val,410,,,,,0.21683516597840935,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,19,test,464,,,,,0.21698795806150883,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,19,train,3760,,,,,0.21698795806150883,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,elastic_net,19,val,410,,,,,0.21698795806150883,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,joint,gam,7,test,464,,,,,0.4802211670903489,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,7,train,3760,,,,,0.4802211670903489,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,7,val,410,,,,,0.4802211670903489,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,11,test,464,,,,,0.47678933304268867,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,11,train,3760,,,,,0.47678933304268867,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,11,val,410,,,,,0.47678933304268867,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,19,test,464,,,,,0.47984037501737475,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,19,train,3760,,,,,0.47984037501737475,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,gam,19,val,410,,,,,0.47984037501737475,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,joint,xgboost,7,test,464,,,,,0.32449916703626513,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,7,train,3760,,,,,0.32449916703626513,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,7,val,410,,,,,0.32449916703626513,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,11,test,464,,,,,0.32397004205267876,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,11,train,3760,,,,,0.32397004205267876,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,11,val,410,,,,,0.32397004205267876,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,19,test,464,,,,,0.32435366604477167,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,19,train,3760,,,,,0.32435366604477167,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,joint,xgboost,19,val,410,,,,,0.32435366604477167,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,marginal,elastic_net,7,test,464,,,,,0.09841175004839897,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,7,train,4281,,,,,0.09841175004839897,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,7,val,476,,,,,0.09841175004839897,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,11,test,464,,,,,0.09780550003051758,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,11,train,4281,,,,,0.09780550003051758,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,11,val,476,,,,,0.09780550003051758,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,19,test,464,,,,,0.10032866708934307,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,19,train,4281,,,,,0.10032866708934307,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,elastic_net,19,val,476,,,,,0.10032866708934307,False,,"{""alpha"": 0.001, ""cv_folds"": 5, ""l1_ratio"": 0.9}"
hellaswag,marginal,gam,7,test,464,,,,,0.17414266697596759,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,7,train,4281,,,,,0.17414266697596759,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,7,val,476,,,,,0.17414266697596759,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,11,test,464,,,,,0.17195858398918062,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,11,train,4281,,,,,0.17195858398918062,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,11,val,476,,,,,0.17195858398918062,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,19,test,464,,,,,0.1706881670979783,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,19,train,4281,,,,,0.1706881670979783,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,gam,19,val,476,,,,,0.1706881670979783,False,,"{""best_lam"": 0.1, ""cv_folds"": 5}"
hellaswag,marginal,xgboost,7,test,464,,,,,0.18441645801067352,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,marginal,xgboost,7,train,4281,,,,,0.18441645801067352,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,marginal,xgboost,7,val,476,,,,,0.18441645801067352,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,marginal,xgboost,11,test,464,,,,,0.18678791704587638,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
hellaswag,marginal,xgboost,11,train,4281,,,,,0.18678791704587638,False,,"{""cv_folds"": 5, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 120}"
