benchmark_id,model_type,method,seed,split,row_count,rmse,mae,pearson_r,spearman_r,runtime_seconds,skipped,skip_reason,hyperparameters
b2,marginal,elastic_net,11,test,6,,,,,0.016900624963454902,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b2,marginal,elastic_net,11,train,48,,,,,0.016900624963454902,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b2,marginal,elastic_net,11,val,6,,,,,0.016900624963454902,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b2,marginal,elastic_net,19,test,6,,,,,0.01660162501502782,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b2,marginal,elastic_net,19,train,48,,,,,0.01660162501502782,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b2,marginal,elastic_net,19,val,6,,,,,0.01660162501502782,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b2,marginal,gam,7,test,6,,,,,0.029558292008005083,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,marginal,gam,7,train,48,,,,,0.029558292008005083,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,marginal,gam,7,val,6,,,,,0.029558292008005083,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,marginal,gam,11,test,6,,,,,0.029703374952077866,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,marginal,gam,11,train,48,,,,,0.029703374952077866,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,marginal,gam,11,val,6,,,,,0.029703374952077866,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b2,marginal,gam,19,test,6,,,,,0.030310582951642573,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,marginal,gam,19,train,48,,,,,0.030310582951642573,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,marginal,gam,19,val,6,,,,,0.030310582951642573,False,,"{""best_lam"": 0.1, ""cv_folds"": 3}"
b2,marginal,xgboost,7,test,6,,,,,0.055644167005084455,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,7,train,48,,,,,0.055644167005084455,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,7,val,6,,,,,0.055644167005084455,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,11,test,6,,,,,0.056619000039063394,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,11,train,48,,,,,0.056619000039063394,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,11,val,6,,,,,0.056619000039063394,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,19,test,6,,,,,0.056155959027819335,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,19,train,48,,,,,0.056155959027819335,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b2,marginal,xgboost,19,val,6,,,,,0.056155959027819335,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,joint,elastic_net,7,test,6,,,,,0.024711334030143917,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,joint,elastic_net,7,train,48,,,,,0.024711334030143917,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,joint,elastic_net,7,val,6,,,,,0.024711334030143917,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,joint,elastic_net,11,test,6,,,,,0.023253209074027836,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b3,joint,elastic_net,11,train,48,,,,,0.023253209074027836,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b3,joint,elastic_net,11,val,6,,,,,0.023253209074027836,False,,"{""alpha"": 0.1, ""cv_folds"": 3, ""l1_ratio"": 0.1}"
b3,joint,elastic_net,19,test,6,,,,,0.022938375012017787,False,,"{""alpha"": 0.01, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,joint,elastic_net,19,train,48,,,,,0.022938375012017787,False,,"{""alpha"": 0.01, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,joint,elastic_net,19,val,6,,,,,0.022938375012017787,False,,"{""alpha"": 0.01, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
b3,joint,gam,7,test,6,,,,,0.04700495896395296,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,7,train,48,,,,,0.04700495896395296,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,7,val,6,,,,,0.04700495896395296,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,11,test,6,,,,,0.04693012498319149,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,11,train,48,,,,,0.04693012498319149,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,11,val,6,,,,,0.04693012498319149,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,19,test,6,,,,,0.04695420805364847,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,19,train,48,,,,,0.04695420805364847,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,gam,19,val,6,,,,,0.04695420805364847,False,,"{""best_lam"": 1.0, ""cv_folds"": 3}"
b3,joint,xgboost,7,test,6,,,,,0.058280125027522445,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,joint,xgboost,7,train,48,,,,,0.058280125027522445,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,joint,xgboost,7,val,6,,,,,0.058280125027522445,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,joint,xgboost,11,test,6,,,,,0.05198550003115088,False,,"{""cv_folds"": 3, ""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 80}"
b3,joint,xgboost,11,train,48,,,,,0.05198550003115088,False,,"{""cv_folds"": 3, ""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 80}"
b3,joint,xgboost,11,val,6,,,,,0.05198550003115088,False,,"{""cv_folds"": 3, ""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 80}"
b3,joint,xgboost,19,test,6,,,,,0.0679097919492051,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,joint,xgboost,19,train,48,,,,,0.0679097919492051,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,joint,xgboost,19,val,6,,,,,0.0679097919492051,False,,"{""cv_folds"": 3, ""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 120}"
b3,marginal,elastic_net,7,test,6,,,,,0.018230417044833302,False,,"{""alpha"": 1.0, ""cv_folds"": 3, ""l1_ratio"": 0.9}"
