search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,is_baseline,benchmark_id,selection_stage,pairwise_jaccard_mean,pairwise_jaccard_min,seed_count
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b6,final,0.7948717948717948,0.7948717948717948,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,deterministic_info,True,sparse_b6,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b1,final,0.47852908428876645,0.2727272727272727,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b1,preselect,0.5949367088607594,0.3924050632911392,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b2,final,0.42424242424242425,0.25,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b2,preselect,0.5720164609053499,0.35802469135802467,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b3,final,0.486385425478441,0.2962962962962963,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b3,preselect,0.5720164609053499,0.35802469135802467,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b4,final,0.4715397215397215,0.25,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b4,preselect,0.5609756097560976,0.34146341463414637,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b5,final,0.44960883571099863,0.32075471698113206,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b5,preselect,0.5949367088607594,0.3924050632911392,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b6,final,0.27464918833385543,0.20689655172413793,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,baseline_current,psychometric_default,current psychometric-style baseline,random_cv,True,sparse_b6,preselect,0.34159643693714936,0.3253012048192771,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b1,final,0.8762183235867447,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b1,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b2,final,0.9094094094094093,0.8918918918918919,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b2,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b3,final,0.8752963489805595,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b3,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b4,final,0.892813866498077,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b4,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b5,final,0.8263607737291947,0.7948717948717948,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b5,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b6,final,0.7948717948717948,0.7948717948717948,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,minimal_cleaning,minimal_cleaning,minimal cleaning challenger with softer item-count floor,deterministic_info,False,sparse_b6,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b1,final,0.8762183235867447,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b1,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b2,final,0.9094094094094093,0.8918918918918919,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b2,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b3,final,0.8752963489805595,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b3,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b4,final,0.892813866498077,0.8421052631578947,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b4,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b5,final,0.8263607737291947,0.7948717948717948,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b5,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b6,final,0.7948717948717948,0.7948717948717948,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,deterministic_info,False,sparse_b6,preselect,1.0,1.0,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b1,final,0.5118029999156233,0.32075471698113206,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b1,preselect,0.5609756097560976,0.34146341463414637,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b2,final,0.32922109337203675,0.32075471698113206,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b2,preselect,0.3636831275720165,0.35802469135802467,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b3,final,0.3047455688965123,0.2727272727272727,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b3,preselect,0.34159643693714936,0.3253012048192771,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b4,final,0.3960696748540115,0.1864406779661017,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b4,preselect,0.5396825396825397,0.30952380952380953,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b5,final,0.440251572327044,0.25,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b5,preselect,0.5502008032128515,0.3253012048192771,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b6,final,0.4625199362041467,0.2727272727272727,3
synthetic_generalization,synthetic_sparse_overlap,synthetic sparse-overlap bundle,reconstruction_relaxed,reconstruction_first_relaxed,relaxed reconstruction-first preprocessing with deterministic-info support,random_cv,False,sparse_b6,preselect,0.5833333333333334,0.375,3
